Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Exceptional,,"- excellent room facilities
- very comfortable
- easy location
- friendly staff",10,December 2022,"December 19, 2022",Deluxe Twin Room,3,Family,8.3
Exceptional,,Good loc,10,December 2022,"December 17, 2022",Deluxe Double Room,4,Couple,8.3
Exceptional,More blanket and pillows shoul've been provided,"It was exceptionally amazing! Everything was just beyond perfect! Highly recommended!!!!!!!! I absolutely loved the staff, the room and the hotel was pretty basic but really nice and comfortable.",10,December 2022,"December 14, 2022",Deluxe Double Room,3,Couple,8.3
Weinaghtsmarkt  in Berlin,,"Amazing hotel ,we liked everything, comfortable beds ,spacious bathroom, design ,free parking.",10,December 2022,"December 10, 2022",Deluxe Twin Room,3,Couple,8.3
No mistake with this beautiful hotel.,All good.,"Everything was perfect, we had great time in this beautiful hotel.",10,December 2022,"December 10, 2022",Superior Suite,3,Couple,8.3
"it’s my favorite hotel in Berlin , great location and good to relax.",,"clean/comfortable/great view to city. 
bed is comfortable",10,December 2022,"December 7, 2022",Superior Suite,4,Solo traveler,8.3
"fantastic break away with a friend to visit Christmas markets, great staff at hotel",nothing,"modern, clean, central location, views, great breakfast
and underfloor heating in bathroom!",10,December 2022,"December 6, 2022",Deluxe Twin Room,2,Group,8.3
great location next time order directly from the hotel website and not through booking cause then you are second hand gu,"we got to separate bed
the AC didn’t work in our room
we requested bigger blanket and didn’t get
we requested extra towel every day in some day we got in other we didn’t",the location is great,4.0,November 2022,"November 29, 2022",Deluxe Double Room,4,Couple,8.3
not worth the price …..,"if you use the sleeper sofa in the   more expensive rooms , expect to sleep on bare mattress there are no sheets or pillows for that in room  / kettle to boil water NO teabag nothing no coffee / minibar empty  / ventilation goes off if you leave room heating as well ,,,, no windows can be opened so return in a musky sleep smell room / gym is sauna HOT  unbearable for a workout / clocks in gym still on summertime in late November ,,,, and the restaurant menu is pathetic ,, 3pizza’s curry wurst and a salmondish was all they offer ,,,,, looks like fancy restaurant but you see the menu and are in shock / breakfast had no gluten-free bread   
tiles in bathroom glued back on 
and french fries from former guests were hidden in sleeper sofa 
,,,, a weekend for 520,- one would expect better",location is great !!!  staff is very friendly !,4.0,November 2022,"November 21, 2022",Superior Suite,3,Couple,8.3
Berlin was great just a disappointing start to our stay.,We did not get the room we thought we booked. I booked a double room but when we got there I was told because I booked through Booking.com they could only give us a double room if there was one available. I booked it 9 months in advance!! I was told if I had booked directly with the hotel I would have been able to get a double room.,The location was good and so was the breakfast,5.0,November 2022,"November 5, 2022",Deluxe Double Room,3,Couple,8.3
Paintball Trip,"No door to the big bathroom, so if your with friends you got to be careful when taking a shower🤷‍♂️","Clean, location next to train and hundreds of restaurants!!!",10,October 2022,"October 28, 2022",Superior Suite,2,Group,8.3
excellent,nothing,"great hotel very well located,with great staff",10,October 2022,"October 28, 2022",Deluxe Double Room,4,Solo traveler,8.3
"Perfect rooms, perfect location. We can’t wait to come back!",No down sides at all.,"Brilliant location, easily accessible by public transport and if you love shopping your a 5 minute walk from the Main Street packed with shops! Fab restaurant’s all around at Wittenberg platz.

The room was lovely decorated, clean and comfortable. The reception staff were excellent and let us check in 4 hours early! One of the staff in particular was very helpful (young guy, sorry can’t remember his name).",10,October 2022,"October 28, 2022",Deluxe Double Room,3,Couple,8.3
good,booked the deluxe room well in advance then told the room was gone and that an email was sent explaining this … the problem I have is that I booked the room I. good faith then a statement was issued to say that the room couldn’t be assured … this is terrible service and I would think twice about using booking.com and staying at this fabulous hotel … this level of frustration is unacceptable,,4.0,September 2022,"October 25, 2022",Deluxe Double Room,5,Couple,8.3
perfect,,"the size of the room, the showr",10,October 2022,"October 11, 2022",Junior Suite,7,Family,8.3
"great location, friendly staff. Definitely wouldn’t pay €18 PP for breakfast.","breakfast was over priced and very poor standard, rooms weren’t cleaned properly.",location.,5.0,September 2022,"September 30, 2022",Deluxe Double Room,2,Couple,8.3
Exceptional,No such thing,Everything was perfect,10,September 2022,"September 29, 2022",Deluxe Twin Room,1,Solo traveler,8.3
Exceptional,For a modern hotel would expect USB ports to charge phones and tablets.  Lots of hotels are doing it.,Modern clean room. Lots of nice feathers and a view.,10,September 2022,"September 27, 2022",Deluxe Double Room,3,Solo traveler,8.3
Excellent hotel,Nothing in the mini bar :),We stayed at the suite. Excellent hotel with classy suite. We enjoyed the comfort. Breakfast also was very good.,10,September 2022,"September 25, 2022",Superior Suite,1,Family,8.3
Perfect!!!!,Nothing... everything was excellent,"A perfect hotel in all espects: large and clean rooms, excellent location surrounded by bus and matro stations, excellent breakfast, lovely staff, 
...beautiful room view,
 In short, we highly recommend....",10,September 2022,"September 24, 2022",Deluxe Twin Room,5,Couple,8.3
sleep unpleasant,beds,location and staff,10,September 2022,"September 22, 2022",Deluxe Double Room,2,Group,8.3
Exceptional,,"Excellent location, close to the center of Berlin, flawless cleaning, veryexcellent location, close to the center of Berlin, impeccable cleanliness, very good and varied breakfast.
I have rented 2 suites, very good price quality ratio, friendly staff, I recommend with all my heart :)",10,September 2022,"September 22, 2022",Junior Suite,3,Group,8.3
"it was a last minute booking and a short stay, but I enjoyed every single moment! the bed was also very comfortable.",,everything looked so luxurious and the staff was very nice and accommodating to us! I specially loved the shower and how clean everything was!,10,August 2022,"September 22, 2022",Junior Suite,1,Family,8.3
Great location with comfy rooms.,,"Location is perfect, room is comfy.",10,September 2022,"September 17, 2022",Junior Suite,4,Solo traveler,8.3
Perfect,"It would be better if there were clear guide to access the parking and the hotel from it for a guest who never been at the hotel before. Its a bit complicated and makes a little bit inconvenience because of the time wasted to check in and get in the room, especially when you arrive late in evening. Other than that, high quality hotel and service but really, take my comment into a count.",Everything. Great hotel. Helpful staff. PERFECT breakfast !!!,10,September 2022,"September 16, 2022",Deluxe Double Room,2,Family,8.3
Exceptional,Shower floor is slippery and very dangerous,"The breakfast, the hotel location .",10,September 2022,"September 16, 2022",Deluxe Twin Room,4,Family,8.3
Pleasant,"General feeling that nice small things were cut such as toiletries, in-room coffee/tea... Very slow TV, 2 beds instead of a single queen size bed. For an hotel of this category it is disappointing","Great location and nice room, very nice Italian shower",6.0,September 2022,"September 11, 2022",Deluxe Double Room,3,Couple,8.3
"very comfortable, easy accessible",nothing it was all good,very good location,10,August 2022,"August 31, 2022",Deluxe Double Room,3,Couple,8.3
It was great.,The shower floor was very slippery and our both kids slipped in the shower banging their heads on the floor. Fortunately they were fine. Otherwise everything was just perfect.,The hotel was close to the centre of Berlin. It was very clean and very new. The room was amazing and the staff super friendly and helpful. I told them that we might be a bit early and we arrived with our 2 kids 3hrs before check in and our room was ready. The parking was attached to the hotel and free !!! And our room was massive. I will definitely stay there again.,10,August 2022,"August 22, 2022",Superior Suite (2 Adults + 2 Children),1,Family,8.3
Exceptional,,The room was lovely and the view was stunning.,10,August 2022,"August 22, 2022",Deluxe Double Room,4,Couple,8.3
It was amazing but we had ordered a room with king size bed and got separate beds.,"We had ordered a room with king size bed, but we got separate beds.",It was amazing!,10,August 2022,"August 22, 2022",Deluxe Double Room,2,Couple,8.3
Good but…,I asked many times to have a late check out because I wanted to work with my pc in my room. First via mail before my arrival and they kept on saying they have to see it. I asked three times in hotel and they just gave me a hour and during this hour they phoned me to ask me why I was still there because they didn’t know anything about my late check out… very bad organization! In other hotels they let you stay till 14.00. Mah! 😒,"Wonderful hotel, room very comfortable, the position is awasome and the breakfast was really good too.",5.0,August 2022,"August 20, 2022",Deluxe Double Room,1,Solo traveler,8.3
Exceptional,,"Staff where excellent
Very helpful
Particularly young man who was the concierge",10,August 2022,"August 18, 2022",Deluxe Twin Room,4,Family,8.3
"Hotel says “book on our website, not booking.com”!","I asked for a king bed on the highest possible floor when I booked on booking.com.   When I arrived I was given twin beds.   I was told “oh, we can’t guarantee that when you book on booking, you should book on our website”.   Of course that was never communicated when I made the booking.   In the end they found a room on the third floor with a horrible view of their parking garage.    Also, my AC went out for an extended time and it took two calls to hotel staff to fix it.   All in all I love this hotel for its location and general design/comfort of the rooms,  but I felt discriminated against as a booking.com customer and disappointed by the management of the hotel.",Riu Plaza is a great hotel with comfortable beds and modern bathrooms located exactly where I want to be in Berlin,5.0,August 2022,"August 16, 2022",Deluxe Double Room,3,Solo traveler,8.3
Exceptional,,Everything was perfect.,10,August 2022,"August 12, 2022",Deluxe Twin Room,3,Group,8.3
A recommended luxury and comfortable hotel in the centrum of Berlin.,Nothing.,"Free parking in the hotel, we took public transport to all tourist attractions. The breakfast was super good and very friendly staff. It is close to shopping areas and a lot of restaurants nearby. Big double bed can fit 2 adults and 1 child but we used in addition the sleeping couch.",10,August 2022,"August 10, 2022",Superior Suite (2 Adults + 2 Children),3,Family,8.3
excellent hotel,bar a little expensive and limited evening meal menu,"staff, cleanliness, location, breakfast",10,August 2022,"August 8, 2022",Deluxe Twin Room,5,Couple,8.3
Exceptional,,Location very good. Free parking. Rooms clean.,10,August 2022,"August 6, 2022",Junior Suite,3,Family,8.3
Excellent location to explore Berlin,,"The location is in center of it all. The room was well maintained, everything in order there. Free parking, great breakfast.",10,August 2022,"August 4, 2022",Deluxe Double Room,2,Family,8.3
A fantastic venue,"They provide a kettle and mugs, but not spoons or drink supplies in the room.","When I booked this room I did not mention that I'm disabled (as I can manage in a normal space as I'm not a full-time wheelchair user). On check in I was in my chair and without saying a word the staff amended my booking so that we were in a fully accessible room.
The room even had a small fridge.
I believe the rooms are soundproofed as we didn't hear a sound for our entire stay.
Breakfast was definitely worth the price and even had lactofree milk available.",10,July 2022,"August 3, 2022",Deluxe Twin Room,2,Group,8.3
Watch out your money if you dare to stay there,"First pay then get your service
Ripp off on fixed line telephone calls - that never succeeded to get through

The little things such as leaking shower  or problems with the  lock of the room",Location and nearby cruising area,4.0,August 2022,"August 2, 2022",Deluxe Twin Room,7,Solo traveler,8.3
,,,10,August 2022,"August 1, 2022",Deluxe Double Room,1,Couple,8.3
great place to stay,-,clean. friendly staff,10,August 2022,"August 1, 2022",Deluxe Twin Room,4,Group,8.3
"Fabulous hotel, great staff, we’ll be back ☺️",,"We had a fabulous suite on the 13th floor with amazing views of the Fernsehturm & Berlin skyline, we got exactly what we asked for! The staff were all very helpful & friendly. We were given champagne by the restaurant manager on our last morning - very thoughtful & appreciated!",10,July 2022,"August 1, 2022",Superior Suite,8,Couple,8.3
Exceptional,,..Best in town.,10,July 2022,"July 31, 2022",Deluxe Twin Room,1,Couple,8.3
Exceptional,wouldn’t mind bit of cutlery in room,"location, staff and how clean it was",10,July 2022,"July 26, 2022",Deluxe Double Room,5,Solo traveler,8.3
Great value and location. Excellent staff and facilities. Would recommend.,Nothing bad at all.,Easily one of the best hotel breakfasts I’ve had. Even the pickiest of eaters would be able to have a substantial breakfast. Would highly recommend. Great value.,10,July 2022,"July 25, 2022",Deluxe Double Room,4,Group,8.3
Exceptional,-,"Room, free parking, location",10,June 2022,"July 22, 2022",Superior Suite,1,Family,8.3
Exceptional,,"Luxury room for not a luxury price.

The bed was very comfortable and the shower was great and massaged my sore muscles and feet.",10,July 2022,"July 22, 2022",Deluxe Twin Room,8,Solo traveler,8.3
"Very reasonable price for location, quality, and amenities","Be great if they’d thrown in breakfast, but no dice!","Super bowl located, right in the midst of where we wanted to be. Very reasonable price, and the parking is free, everything was good.",10,July 2022,"July 19, 2022",Superior Suite,2,Group,8.3
Exceptional,,This hotel was really nice and a great location. The rooms were big and the walk in shower with the rainforest showerhead was amazing. The staff was welcoming and very helpful.,10,July 2022,"July 18, 2022",Deluxe Twin Room,2,Group,8.3
Good value for money,Nothing bad about the hotel itself just maybe it would be worth to mention somewhere that since hotel is in Berlin environmental zone so green stickers is needed in case of traveling here by car.,"Very clean and modern hotel. The stuff was amazing, very helpfull, friendly. We came too early and they allowed us to park the car in the parking and lately informed us about prepared room via e-mail. We were able to choose a room on higher floor so we stayed on 16 floor with amazing panoramic view of Berlin. Room was very clear, modern with everything what it is needed. Breakfast was delicious with large selection.",10,July 2022,"July 17, 2022",Deluxe Twin Room,2,Couple,8.3
Exceptional,,Kind staff and quiet place for a proper rest.,10,July 2022,"July 16, 2022",Deluxe Twin Room,2,Couple,8.3
Great Stay and Excellent Value,,"Staff was extremely helpful and friendly, location was excellent and close to a U Bahn stop, and breakfast was great.",10,June 2022,"July 14, 2022",Deluxe Double Room,5,Solo traveler,8.3
Perfect for a Berlin trip,n/a,"Awesome view, well-equipped rooms, as well as ambient light and a spacious bathroom. We had a room on the top floor, it was super quiet and the elevators were running fast. Parking is possible directly near the hotel in a seperate parking garage, very safe and with a direct connection to the hotel lobb.y",10,July 2022,"July 11, 2022",Deluxe Twin Room,2,Family,8.3
Exceptional,,Perfect hotel and the location was minutes away from the underground. Would definitely stay again,10,June 2022,"July 9, 2022",Deluxe Double Room,3,Couple,8.3
Probably one of the best hotel I experienced in the area.,nothing to I didn’t like.,"everything has worked perfectly. The staff is friendly, relax and kind. The room was impeccable. The view overlooking the city is incredible. The bed are very comfortable. We’ve got a late checkout.",10,July 2022,"July 6, 2022",Deluxe Twin Room,2,Group,8.3
Fabulous honeymoon in Berlin!,Everything was fabulous!,"We loved everything about our stay at the Riu Plaza. The neighborhood is filled with great restaurants, people, and is conveniently located near tourist sites. The breakfast was fabulous! A lavish spread, fresh coffee, and very friendly staff. Our room had an amazing view of the city. Our room was very spacious, clean, and quiet. The beds were very comfortable and the shower had great water pressure. We loved that we could rent bikes for 24 hours at the rate of 15€ per/ person. The parking garage on site was very helpful and convenient. We wish we could have stayed longer at the Riu!",10,July 2022,"July 5, 2022",Deluxe Superior Double Room (2 Adults + 1 Child),4,Couple,8.3
Exceptional,,"well located, clean, and comfortable 
parking included",10,June 2022,"July 5, 2022",Junior Suite,3,Group,8.3
Exceptional,,Really stylish & cozy place,10,July 2022,"July 2, 2022",Superior Suite,4,Group,8.3
Spacious clean room and friendly staff.,Root to the parking a little complicated. Need to go down to reception and return back on the 4th floor from a seperate elevator.,"Very friendly staff. Spacious room and hotel well located. Free parking in the 12th floor of the attached building slightly tight to elevate but managable. We did it easily With our Opel insignia estate.
We will return.",10,July 2022,"July 1, 2022",Superior Suite,1,Family,8.3
Amazing!,,"The location is nice, close to U-bahn and a lot of restaurants. The room was clean and spacious. Air-conditioning worked well for the hot weather.",10,June 2022,"June 28, 2022",Deluxe Twin Room,1,Group,8.3
perfect location,nothing,everything,10,June 2022,"June 25, 2022",Superior Suite,2,Family,8.3
Highly recommended,,I booked a superior suite for me and my  3 kids. King size bed and fold out bed did the job. Sufficient space for rest after a day exploring. Two WC's and 2 excellent showers. Heated floor. Breakfast caters for all tastes. Minutes from U-Bhan station. Would definitely stay there again.,10,June 2022,"June 24, 2022",Superior Suite,3,Family,8.3
perfect home base for three day visit to Berlin!!!,nothing,clean and well maintained!  parking adjacent to the hotel!  all around outstanding!,10,June 2022,"June 20, 2022",Deluxe Twin Room,2,Couple,8.3
"very nice comfortabe facility in great location, spacious cleaned tooms amd comforable beds. the Breakfast is SUPERB and",some signage in the lobby should be considered pointing out availability of restaurant and bar as these are kind of hidden,location and the staff SUPER friendly. very comfortable and spacious room,10,June 2022,"June 19, 2022",Deluxe Double Room,3,Solo traveler,8.3
Pleasant,"Bed was not comfortable
No option to get another Pillow, standard Pillows are not good to sleep
We couldn't get a simple Iron (important for business trips) and no iron service (even paid)

There is parking available but with the car you need to climb to at least 8 floors, but from 12. Floor you can access to hotel. No option to park at the ground floor.

Shower was broken (but we can take a shower at least)","Online Check-In is a nice feature
The employees were friendly
Room was quite",6.0,June 2022,"June 17, 2022",Deluxe Twin Room,4,Group,8.3
"Vest value for money ,We will definitely be returning to this hotel again in futire",Having to leave such a fabulous hotel,Fantastic international choices served by the most helpful staff,10,May 2022,"June 16, 2022",Superior Suite,2,Family,8.3
we arrived early and the staff accommodated us no problem,no English news channel,"very clean, great central location and great staff, couldn’t be more welcoming",10,June 2022,"June 11, 2022",Deluxe Superior Double Room,2,Couple,8.3
Exceptional,,"Nice hotel, perfect location, clean, friendly staff, big room and good bed.",10,June 2022,"June 8, 2022",Deluxe Twin Room,3,Family,8.3
I can recomend this place.,-,The staff were friendly and kind. Breakfast was the best I have ever tried in the hotels. The room was nice abd comfortable.,10,April 2022,"June 8, 2022",Deluxe Twin Room,1,Couple,8.3
Great stay in a great area in a great hotel.,nothing. it was great.,a short walk to the underground and some nice places to eat and drink in the area.,10,May 2022,"June 4, 2022",Deluxe Double Room,3,Couple,8.3
"great value for money, can’t fault our stay!",nothing,"location was perfect, hotel was clean and staff were very helpful. We had a room on 10th floor and the views were amazing",10,May 2022,"June 1, 2022",Deluxe Double Room,4,Couple,8.3
Exceptional,The breakfast was a little expensive but it was fine.  Everything was great at this hotel. I will definitely consider returning.,The bike rentals were very convenient. The location was great and the views from the room were awesome.,10,May 2022,"May 31, 2022",Deluxe Double Room,4,Solo traveler,8.3
Family trip to Berlin,Nothing!,The location and breakfast were wonderful!,10,May 2022,"May 31, 2022",Deluxe Twin Room,2,Family,8.3
Exceptional,My room did not have a nice view.,"It's beautiful, good location, clean, nice staff, awesome bathroom, large room, comfortable beds.",10,May 2022,"May 31, 2022",Deluxe Twin Room,1,Couple,8.3
Disappointing,"Make sure when you’re doing the check-in, because they confused the room number to associate my payment and I appeared as I never paid, I had to spent 45 minutes with my bank and my phone’s carrier charged me like €200 for the international call so I can get from them a receipt or a proof that I already paid, at the end they found out the issue but the first night was very uncomfortable and we felt not welcomed",The manager help but did not offer a compensation or something because of their issue and one of the staff members was rude,4.0,May 2022,"May 28, 2022",Deluxe Double Room,2,Couple,8.3
"Absolutely amazing hotel for everything. Staff, Location, Parking, Comfort, Value for money....",Everything was amazing.,We booked a superior room and it was amazing. Been here before and had the Standard rooms which are also brilliant. This is my favourite hotel whenever we visit Berlin. Its perfect for everything. Nearby restaurants. Main shopping street. Train connections. UBahn a five minute walk away. Safe parking. It's just an absolutely fabulous hotel.,10,May 2022,"May 24, 2022",Deluxe Superior Double Room,4,Couple,8.3
Pleasant,,"Without going into two much details, the bar closed at 9.30pm for a hotel! Then me and my wife where offered two single beds and I said I booked a double bed. I was told that was a wish by the hotel staff! In the end we where offered the double bed. But for the price we paid the above is not acceptable.
Damian",6.0,May 2022,"May 23, 2022",Deluxe Double Room,3,Couple,8.3
Exceptional,,"location, garage",10,May 2022,"May 17, 2022",Deluxe Superior Double Room,3,Family,8.3
Exceptional,,Great breakfast.,10,May 2022,"May 12, 2022",Deluxe Twin Room,2,Family,8.3
Poor,The shower and the floor was pretty Dirty and lots of dust in the room.,The only good thing about this place is the location.,3.0,May 2022,"May 9, 2022",Deluxe Twin Room,1,Couple,8.3
"I really recommend this hotel, it’s a very good quality place to stay, and the price is really good",,"it’s very new, clean, spacious, and the staff are really friendly; the breakfast is just great",10,May 2022,"May 8, 2022",Deluxe Twin Room,1,Family,8.3
alles cool,clean,nice,10,May 2022,"May 3, 2022",Deluxe Twin Room,1,Couple,8.3
Modern property with free parking and suitable location,A bit dirty room window glass.,"Nice, clean and modern property. Hotel responded promptly to my questions yet before our stay. Smooth and fast check-in, although the hotel was sold out completely. Hospitable staff both at reception and cleaning services. We came by car and were able to park in a large garage right inside the hotel´s building. Parking was free of charge for the whole stay! Rooms are very comfortable, very quiet, with comfy beds, large wardrobes for clothes, brand new equipment, plenty of towels. We stayed at an especially spacious suite with 2 bathrooms and glamorous view of the city. Both bathrooms were super nice, we felt like home when taking shower. Breakfast was also excellent with a wide choice and many tables to serve the full capacity. We loved fresh pastry and large selection of fruits. Other pluses include 4 fast operating lifts, ideal location for visiting Berlin ZOO (15 min. walk), ideal location at U2 metro line, the one serving many Berlin´s attractions - Alexanderplatz, city center, Olympic stadion, Maurer park with famous flea market. Our stay at RIU was an ideal holiday. I strongly recommend the hotel.",10,May 2022,"May 2, 2022",Superior Suite (2 Adults + 1 Child),2,Family,8.3
Overall very satisfied,,"Free parking, nice room, great breakfast menu.",10,April 2022,"April 25, 2022",Deluxe Twin Room,1,Family,8.3
Largge modern clean spacious room .,,"Large very clean modern room and great room for Berlin and great value for money. Housekeeping were very good and having late nights long sleep.ins meant didn't want to be disturbed , but they still did room later. I actually bought breakfast separately and was very very good .",10,April 2022,"April 19, 2022",Deluxe Twin Room,5,Solo traveler,8.3
The location of the hotel is perfect. But service staff has no training at all. Very rude!!!,Staff behaved so bad. I booked 2 rooms and paid 900€ but first day at breakfast the lady just shouted one room doesn’t have breakfast infront of everyone in the restaurant and said i must go and ask the receptionist myself ( she had to do it herself I’m not the one working there) and when i went to reception they said there is nothing wrong and Both rooms are paid and breakfast included and they just called the restaurant. When we came back to restaurant she didn’t apologize for her behavior and I said thats a very bad service. And a guy with a very poor English came and said im the manager no need to argue go eat!!! That was the worst behavior ever towards guest of a hotel .,The location of the Hotel is very good,1.0,April 2022,"April 19, 2022",Deluxe Twin Room,3,Couple,8.3
Exceptional,Bath room could do with some privacy doors when you have teenage kids of different sexes,"Super clean rooms, had breakfast out as resturant was very busy.",10,April 2022,"April 13, 2022",Superior Suite,2,Family,8.3
Exceptional,,"Hotel was beautiful, room too ,very spacious and comfortable.  We did enjoy our stay. Big plus for free parking.",10,April 2022,"April 13, 2022",Deluxe Double Room,3,Couple,8.3
Exceptional,,"Free parking , hotel well communicated , perfect location",10,April 2022,"April 13, 2022",Deluxe Double Room,3,Couple,8.3
awesome,,"modern and beautiful rooms, parking included, great location",10,March 2022,"April 1, 2022",Superior Suite,4,Family,8.3
best hotel in Berlin,nothing,"we’ve stayed several times before.
hotel beautiful, brilliantly maintained. rooms are pristine. reception staff Uber friendly. housekeeping staff do an incredible job to ensure every time you come back to room after a day out, it’s like entering for the first time",10,March 2022,"March 29, 2022",Deluxe Double Room,4,Couple,8.3
Excellent stay and wished I booked it sooner and for a longer stay,,Breakfast and courteous employees,10,March 2022,"March 27, 2022",Deluxe Twin Room,2,Group,8.3
great experience for the paid price.,,"it was one of the best hotels we stayed so far. amazing city view from 11th floor, great breakfast with a lot of food choices, kind staff and free parking. the room was spacious and very clean with a nice bathroom.",10,March 2022,"March 20, 2022",Deluxe Double Room,4,Couple,8.3
Exceptional,,"this hotel is very nice and not expensive :)
the location is great and the room quite big.
the breakfast is so Good !
I’ll be back
thank you",10,March 2022,"March 17, 2022",Deluxe Double Room,2,Couple,8.3
Exceptional,,"Sweet staff, nice and clean rooms and excellent breakfast",10,March 2022,"March 13, 2022",Superior Suite,3,Group,8.3
perfect hotel with super service.,nothing,"it is incredibly located, literally within 5 minutes of the famous Ku’damm shopping street. you can get to all the sightseeing places from the metro which is within 5mins of the hotel. the staff were amazing and provided a super service, nothing was too much. The Manager who also sat at reception is a lovely lady and sorted out my room query when I requested to swap rooms, amazing all round. Superfast internet too and great views of Berlin from my rooms on the 6th and 15th floors. I imagine the others would be great too. very clean rooms with perfect furniture and interior finishes. so much to do within walking distance of the hotel such as restaurants, street food , bars.",10,March 2022,"March 9, 2022",Deluxe Double Room,4,Group,8.3
Exceptional,,"Everything was amazing. The room, the location and the staff were the best, also very clean. I would totally recommend",10,March 2022,"March 8, 2022",Superior Suite,2,Group,8.3
Super view of a beautiful city,Parking garage is a bit challenging but free!!,The view and access to Berlin,10,March 2022,"March 2, 2022",Deluxe Twin Room,3,Couple,8.3
Exceptional,"A small drawback: no toiletries in the bathroom, just one bottle for shower gel/shampoo, not of great quality, in the shower, but no hand soap, for example. Quite strange","Premium location, modern design, excellent breakfast, free parking (maybe, as a temporary arrangement), nice shower.",10,February 2022,"February 28, 2022",Deluxe Double Room,2,Couple,8.3
Nice stay.,"It was not clean property, under beds and shelfs many dust and food left.","Staff very friendly, location good. Breakfast very good 10/10.",10,December 2021,"February 21, 2022",Superior Suite,3,Family,8.3
Exceptional,,"very clean beautiful place to stay, breakfast and free parking was included which was great, and a view from our room on 16th floor was incredible.",10,February 2022,"February 19, 2022",Deluxe Double Room,1,Couple,8.3
"+ breakfast, rooms",Complicated access to parking,"Perfect breakfast, cozy and comfortable rooms, fast check-in",10,February 2022,"February 18, 2022",Deluxe Double Room,1,Solo traveler,8.3
Really good stay,bathroom could be upgraded,location,10,February 2022,"February 13, 2022",Deluxe Double Room,4,Solo traveler,8.3
Great location,Lack of amenities in reception since Covid restrictions.,Location,10,February 2022,"February 12, 2022",Superior Suite,3,Family,8.3
we will come back ❤️,,very good hotel good service good food,10,February 2022,"February 6, 2022",Deluxe Double Room,2,Couple,8.3
"Stylish, comfortable, luxurious breakfast","Bathroom (shower) could be more clean, parking on level +12","Perfect breakfast, nice, stylish rooms and bathroom, free parking",10,February 2022,"February 5, 2022",Deluxe Double Room,2,Solo traveler,8.3
Exceptional,,"This is a great hotel! High quality throughout. The breakfast was superb, the staff friendly, professional and very efficient both at the reception and breakfast. Great job guys! Best hotel in Berlin and great value for money. Keep up the great job! Professor Thomas",10,January 2022,"February 4, 2022",Deluxe Double Room,3,Solo traveler,8.3
Great stay!,nothing,"The breakfast was amazing! 
Get breakfast included it’s worth the extra 10 bucks
eleven as a Muslim there were a lot of option (no meat) but still hella options",10,January 2022,"January 31, 2022",Deluxe Double Room,1,Solo traveler,8.3
Excellent hotel in Berlin,,Very good location (close to KaDeWe).,10,December 2021,"January 21, 2022",Deluxe Twin Room,2,Solo traveler,8.3
excellent value for money and very well spoken staff,,Great parking plus super clean room and very modern,10,January 2022,"January 15, 2022",Deluxe Double Room,1,Couple,8.3
Perfect place to stay,"Although there is a kettle and cups in the room there is no coffee or tea which seems a bit strange 
We had heating set to maximum but would have liked it a bit warmer 
Minibar was empty which was a disappointment","Fantastic hotel in excellent location 
very friendly and efficient staff 
everything is spotlessly clean 
fantastic breakfast",10,January 2022,"January 8, 2022",Deluxe Superior Double Room,2,Couple,8.3
Far exceed my expectations,there is nothing to complain about,"Perfect location, super clean and comfortable, nice city view, breakfasts so tasty and rich",10,January 2022,"January 3, 2022",Deluxe Double Room,4,Couple,8.3
The stay was passable.,The room was dusty and the bathroom was not completely clean. There were tiles missing from the bathroom wall. I was in room 1120 and that is right next to a storageroom. For some reason the housekeeping staff is very busy in that room and throws around stuff so your peaceful sleep is then disturbed.,The location is perfect. The staff is friendly. The breakfast is satisfying and has lots of variety.,6.0,January 2022,"January 2, 2022",Superior Suite,4,Family,8.3
everything is perfect,none,excellent,10,December 2021,"January 2, 2022",Deluxe Superior Double Room,3,Couple,8.3
not worth the price,The room is very dirty.  Bring slippers with you.  Also no bathrobes.  You use the same towels. No Minibar. One water only for the first day,Location and parking,5.0,January 2022,"January 2, 2022",Deluxe Twin Room,7,Couple,8.3
A good place to stay,N/A,Clean facility. Friendly staff. 10-15min walk from shopping and restaurants. Free covered parking.,10,December 2021,"December 31, 2021",Superior Suite,4,Family,8.3
Exceptional,,Nice room. Good breakfast. Location,10,December 2021,"December 30, 2021",Deluxe Double Room,1,Solo traveler,8.3
Exceptional,,"friendly staff. clean well kept rooms. great breakfast. 10/10 recommend, will stay again.",10,December 2021,"December 28, 2021",Superior Suite (2 Adults + 2 Children),1,Family,8.3
"Smażony breakfast, comfortable room",Not so perfectly clean bathroom,"Beautiful view, good localization, free parking, nice rooms abd bathrooms, luxurious breakfast!",10,December 2021,"December 15, 2021",Deluxe Double Room,1,Solo traveler,8.3
i love this hotel thank you so much,,good service,10,December 2021,"December 12, 2021",Deluxe Double Room,1,Couple,8.3
average value of stay,pillows were too soft. bed was little. room did not heat up!,,10,December 2021,"December 5, 2021",Deluxe Double Room,1,Couple,8.3
"Very much enjoyed it. A receptionist, Christian, was very helpful. Loved the room. No major issues. Thanks for a great s",They only gave us 2 pillows for a king size bed.,Warm reception. Close to transportation. Heated bathroom floors. Huge room. Comfy bed.,10,December 2021,"December 3, 2021",Deluxe Double Room,2,Couple,8.3
